Date,Sales,Demand_Index
2022-02-24,1054.8822295590458,1.183373342130671
2022-02-25,1024.9949626968837,1.1782419479285937
2022-02-26,494.00914004917365,1.0870761151916688
2022-02-27,653.3101042302808,1.1144267607945006
2022-02-28,845.8892100208009,1.1474909854843063
2022-03-01,1039.7479791442433,1.1807749176849207
2022-03-02,604.0452391429833,1.10596839475384
2022-03-03,692.9525672230795,1.121233040729547
2022-03-04,417.7430277478088,1.0739818604281575
2022-03-05,391.9160905835205,1.0695475909369572
2022-03-06,995.8124267740843,1.173231550145257
2022-03-07,1160.346039433644,1.2014805978063192
2022-03-08,733.433755622328,1.128183322814661
2022-03-09,1057.8034524989116,1.1838748917211952
2022-03-10,867.0857881755636,1.1511302609907905
2022-03-11,567.0555921490196,1.0996175811783766
2022-03-12,871.1523692276864,1.1518284590070018
2022-03-13,1226.4329054172279,1.2128271609599728
2022-03-14,756.7088549004242,1.1321794630451885
2022-03-15,1239.4313387771613,1.2150588834485787
2022-03-16,-13.156552074075876,1.0
2022-03-17,1022.2139031752081,1.1777644632267983
2022-03-18,804.781110815011,1.1404330680475643
2022-03-19,692.1364758805083,1.1210929246592838
2022-03-20,812.6865994662872,1.1417903744488769
2022-03-21,192.35547117820784,1.0352846986456645
2022-03-22,726.3405067030258,1.1269654711942279
2022-03-23,903.1399314224825,1.1573204563830741
2022-03-24,1243.2865867980468,1.215720797347671
2022-03-25,648.497570972087,1.1136004890121964
2022-03-26,565.638747646459,1.0993743208060176
2022-03-27,662.0156719560723,1.1159214340933319
2022-03-28,1091.6669330051986,1.1896889686099759
2022-03-29,920.3224473670214,1.16027055092004
2022-03-30,667.5668785408238,1.1168745299188854
2022-03-31,985.4196639881551,1.1714471995403914
2022-04-01,865.6534797160372,1.1508843455861235
2022-04-02,1132.360353348263,1.196675689147994
2022-04-03,636.5329604446964,1.1115462652729193
2022-04-04,754.3771558317195,1.1317791297816175
2022-04-05,740.7145885683891,1.129433381046416
2022-04-06,425.1075102032566,1.0752462805823142
2022-04-07,958.9561226900718,1.1669036304342
2022-04-08,954.537067901393,1.1661449156200998
2022-04-09,883.9966464250701,1.154033714169493
2022-04-10,818.469501890323,1.1427832505156892
2022-04-11,470.75755206689604,1.0830840116543459
2022-04-12,775.8375604484274,1.1354637020890248
2022-04-13,806.0175429783981,1.1406453531274858
2022-04-14,675.0868831377541,1.1181656519263357
2022-04-15,874.4589682066171,1.152396174446066
2022-04-16,1051.26999447866,1.1827531515246341
2022-04-17,1503.2549474091836,1.2603551944812676
2022-04-18,997.2502505284533,1.1734784124800033
2022-04-19,1029.7519101903529,1.1790586760991604
2022-04-20,937.8938886797636,1.163287420695727
2022-04-21,392.4669420637539,1.0696421675372503
2022-04-22,968.1433102821278,1.168480993843196
2022-04-23,1002.2929373098682,1.1743441997007749
2022-04-24,1731.4488190562006,1.2995341771336268
2022-04-25,943.1447535471428,1.1641889503558538
2022-04-26,1099.8172502497898,1.1910883100367737
2022-04-27,1007.5612318221894,1.1752487218854242
2022-04-28,676.1133049007744,1.1183418799738163
2022-04-29,1378.4242442866198,1.238922804922244
2022-04-30,1270.1351806176765,1.2203304767571452
2022-05-01,1290.958335054507,1.2239056385288425
2022-05-02,790.0399917423882,1.1379021409711527
2022-05-03,1493.014349889173,1.2585969693821866
2022-05-04,661.0512381734737,1.1157558488645742
2022-05-05,1267.2031455218053,1.2198270708097019
2022-05-06,1757.9293811683165,1.304080668571487
2022-05-07,813.3839115377099,1.1419100971099299
2022-05-08,950.5112381466042,1.1654537142614225
2022-05-09,1160.2535087856186,1.2014647110665586
2022-05-10,989.37287135633,1.1721259322415853
2022-05-11,685.3720349115276,1.1199315266188203
2022-05-12,1181.3915547821075,1.2050939370901317
2022-05-13,852.4772924836526,1.1486221042416216
2022-05-14,1323.684042991439,1.2295243693663231
2022-05-15,916.3071031444546,1.1595811498397055
2022-05-16,1667.7308697098683,1.2885943371893473
2022-05-17,978.4767871216067,1.1702551655460134
2022-05-18,1127.6205095590537,1.1958618975406559
2022-05-19,1479.162168482847,1.2562186654816538
2022-05-20,876.7954584646639,1.1527973303168468
2022-05-21,1325.3180335693419,1.2298049119069432
2022-05-22,1660.3235443554247,1.2873225612671129
2022-05-23,797.109570760952,1.1391159286672405
2022-05-24,1345.98945133201,1.2333540217584822
2022-05-25,1379.8775646645956,1.2391723278978877
2022-05-26,1547.8394305547813,1.268009978017382
2022-05-27,953.6513187637504,1.1659928398879709
2022-05-28,940.1053228415935,1.1636671054788363
2022-05-29,1504.3900359696586,1.2605500797106508
2022-05-30,1448.5253679675416,1.2509585826089213
2022-05-31,1446.254999495029,1.2505687792966895
2022-06-01,1486.7711865680176,1.2575250703618932
2022-06-02,1190.608894232782,1.2066764773215253
2022-06-03,1476.1196064091976,1.2556962829748761
2022-06-04,1506.2376031748709,1.2608672915751045
2022-06-05,1215.9255414871375,1.2110231342954187
2022-06-06,2001.9187194839637,1.3459716009801193
2022-06-07,1596.329475005721,1.2763353138234819
2022-06-08,1108.8171441088118,1.1926335166754565
2022-06-09,1675.2357504640584,1.2898828625592627
2022-06-10,1197.9570298549304,1.2079380908608786
2022-06-11,1738.6066629132754,1.3007631191655953
2022-06-12,1862.205085287889,1.3219839364080692
2022-06-13,1280.5897083921923,1.2221254318948973
2022-06-14,1827.9955743144878,1.3161104489769704
2022-06-15,1675.0231553846293,1.2898463617590055
2022-06-16,1810.0283426935507,1.3130256253096788
2022-06-17,2144.682343495481,1.3704829233402012
2022-06-18,1514.2723617244983,1.2622467925387355
2022-06-19,1374.019943054896,1.2381666231707007
2022-06-20,1345.5435592444712,1.2332774658096461
2022-06-21,1379.9144487569438,1.2391786605886117
2022-06-22,1613.7866675367911,1.2793325680371783
2022-06-23,1751.5198685760008,1.302980208770126
2022-06-24,1744.433511766797,1.3017635404674572
2022-06-25,1921.8255945046612,1.3322202800901732
2022-06-26,1689.805341361319,1.2923843396799923
2022-06-27,2134.1864143366656,1.36868085993041
2022-06-28,1630.9352829805725,1.2822768421411874
2022-06-29,2538.571414572331,1.4381103884044037
2022-06-30,1922.388861236985,1.3323169882855996
2022-07-01,1489.686519777726,1.2580256087349206
2022-07-02,1437.6857881516903,1.2490975172503345
2022-07-03,1915.7871251921968,1.3311835253222544
2022-07-04,1716.0680396257885,1.2968934257140794
2022-07-05,2009.3356179885934,1.3472450205323179
2022-07-06,1949.0999897246775,1.3369030660452297
2022-07-07,1797.235427801041,1.310829188626129
2022-07-08,1576.9610918873627,1.2730099241417985
2022-07-09,1388.4174038264948,1.2406385469859074
2022-07-10,1720.7442721667153,1.297696295801155
2022-07-11,2123.3979830712674,1.366828576350915
2022-07-12,1942.4360473409458,1.3357589227728264
2022-07-13,1516.1634688819686,1.2625714798494925
2022-07-14,1953.461779963916,1.3376519490142722
2022-07-15,2028.6679756449253,1.3505642249429353
2022-07-16,1659.4213056056356,1.2871676544062443
2022-07-17,1982.140031255221,1.3425757653364743
2022-07-18,1964.8649576368819,1.3396097794196478
2022-07-19,1615.824685371645,1.279682478684737
2022-07-20,2077.2967354683155,1.3589133770203996
2022-07-21,2149.369708332925,1.371287704749649
2022-07-22,2317.1503882576308,1.4000942467515276
2022-07-23,2319.4009307087713,1.4004806461014105
2022-07-24,1600.9072548340773,1.277121280401756
2022-07-25,1743.7285920978575,1.3016425116454238
2022-07-26,2190.3728738332707,1.3783276059452203
2022-07-27,2200.7003055622067,1.380100739753026
2022-07-28,2211.695000970369,1.381988437163808
2022-07-29,3223.528201888683,1.5557117503261395
2022-07-30,2249.413815099617,1.3884644426488426
2022-07-31,2429.162098207031,1.4193257222039317
2022-08-01,2384.9445333097437,1.4117339354677823
2022-08-02,2304.3168762937003,1.3978908398897456
2022-08-03,2024.3761958417208,1.3498273621812673
2022-08-04,2356.605277613695,1.4068683218591322
2022-08-05,1906.9226950549628,1.3296615766736644
2022-08-06,2077.476793045825,1.3589442914032215
2022-08-07,2012.5599867626956,1.3477986177317236
2022-08-08,2192.2707532978898,1.3786534560045751
2022-08-09,2871.5365818868604,1.495277727824609
2022-08-10,1626.2792825348163,1.281477445735942
2022-08-11,2401.5443746639116,1.4145839896421244
2022-08-12,1720.945036324611,1.2977307653309573
2022-08-13,2072.158108824207,1.3580311177261715
2022-08-14,2549.2835313967257,1.4399495694315005
2022-08-15,2250.624311488027,1.388672274772729
2022-08-16,1916.6385875646524,1.331329714303049
2022-08-17,2033.8709127336806,1.3514575258036041
2022-08-18,2460.7182078629385,1.4247436427811204
2022-08-19,2045.9812046504494,1.3535367618211955
2022-08-20,2338.1551724508504,1.4037005928360347
2022-08-21,2294.8883138108285,1.3962720344271495
2022-08-22,2093.6073008017916,1.3617137649170514
2022-08-23,2940.0115023172248,1.5070342999897581
2022-08-24,2494.613868509652,1.4305632447313519
2022-08-25,1704.3731154498441,1.2948855048698302
2022-08-26,2375.19662548968,1.410060301076891
2022-08-27,2127.934447356214,1.3676074493953143
2022-08-28,2589.275005027778,1.4468157715793697
2022-08-29,2102.7269490269114,1.3632795323806066
2022-08-30,2312.8629787750456,1.399358134337424
2022-08-31,2505.442477505267,1.4324224264916956
2022-09-01,2620.19598484132,1.4521246456650974
2022-09-02,2006.7635369440857,1.3468034156903652
2022-09-03,2272.7442114934397,1.3924700769324843
2022-09-04,2236.7114355741646,1.386283550131969
2022-09-05,2189.154304078145,1.3781183876916705
2022-09-06,2920.6043060694433,1.5037022464177896
2022-09-07,2518.1337819703876,1.434601417513172
2022-09-08,2023.9009935847353,1.3497457739210375
2022-09-09,2682.906796421187,1.4628915684631096
2022-09-10,3049.4317126853157,1.5258208365995591
2022-09-11,2727.615212604346,1.4705676302671005
2022-09-12,1967.0091390360112,1.3399779174648707
2022-09-13,2282.347732164159,1.39411892125527
2022-09-14,2812.342115554561,1.4851145321488888
2022-09-15,2224.471443776083,1.3841820457275744
2022-09-16,2574.2740684226037,1.444240236001743
2022-09-17,2677.726648067771,1.4620021802380434
2022-09-18,2171.3175536441336,1.3750559665548332
2022-09-19,2435.451301705652,1.4204055259383228
2022-09-20,1484.6927934181494,1.2571682276098257
2022-09-21,2153.372630534388,1.3719749730726674
2022-09-22,2388.3862565695663,1.412324850617771
2022-09-23,2093.141432883427,1.3616337792848339
2022-09-24,2960.3714693290817,1.5105299363475742
2022-09-25,2044.62950324232,1.3533046859742937
2022-09-26,2344.534743331208,1.404795911895425
2022-09-27,2518.498999646019,1.4346641223390055
2022-09-28,2914.2403885795757,1.502609614914862
2022-09-29,2053.5344876618815,1.3548335974545864
2022-09-30,2835.530506564476,1.4890957852936662
2022-10-01,2491.7934682684695,1.430079005556459
2022-10-02,2196.267492517492,1.3793396627612273
2022-10-03,2631.202527640827,1.4540143771740635
2022-10-04,2553.9961850687637,1.4407586927227212
2022-10-05,2315.7759744831155,1.3998582713809349
2022-10-06,2518.2010139343315,1.4346129606800855
2022-10-07,2382.9429116269007,1.4113902737356654
2022-10-08,2533.726752118908,1.4372786003075138
2022-10-09,2699.30401062724,1.4657068332477823
2022-10-10,2977.322602840186,1.5134403044524491
2022-10-11,2130.8859778375604,1.3681142025376838
2022-10-12,3142.714900290299,1.5418367811231954
2022-10-13,1917.6149116507552,1.3314973409976503
2022-10-14,2458.0051429665104,1.4242778321888172
2022-10-15,2680.199303476499,1.4624267145284018
2022-10-16,2588.0302560034,1.4466020585638506
2022-10-17,2316.8175519783535,1.4000371015411075
2022-10-18,2440.9527168011714,1.4213500729808666
2022-10-19,2355.119520219255,1.4066132297185667
2022-10-20,2325.710398938064,1.4015639291208748
2022-10-21,2756.7713278344595,1.4755734918380798
2022-10-22,2608.2383334041538,1.4500716167435126
2022-10-23,2292.377220874591,1.395840900734219
2022-10-24,2769.121241152079,1.4776938688496832
2022-10-25,2590.2984624742526,1.4469914906784473
2022-10-26,2740.7121362604903,1.4728162627173051
2022-10-27,2684.3660686599305,1.4631421133235571
2022-10-28,2245.28333957359,1.3877552744848942
2022-10-29,2324.3139944757004,1.401324178132771
2022-10-30,2714.826449252462,1.4683719063684164
2022-10-31,2671.904701093804,1.4610026005479768
2022-11-01,2480.5652186817824,1.428151208843085
2022-11-02,2519.964471558485,1.4349157316316723
2022-11-03,2865.8864649578536,1.4943076499187142
2022-11-04,2302.828227401844,1.3976352513032135
2022-11-05,2642.035174655742,1.455874252228609
2022-11-06,2414.7499410009914,1.4168512751336269
2022-11-07,2407.5024350945428,1.4156069388763375
2022-11-08,2799.7380470636544,1.482950518815883
2022-11-09,2714.929110698212,1.4683895324815677
2022-11-10,2708.4592428522633,1.4672787101870428
2022-11-11,2853.0570129145353,1.4921049401114064
2022-11-12,2464.628383978341,1.425414987375466
2022-11-13,2659.735822544329,1.4589133056946688
2022-11-14,2358.803466748109,1.4072457325816123
2022-11-15,2545.779875315133,1.4393480209330691
2022-11-16,2406.048518547751,1.4153573135434852
2022-11-17,2470.668780457638,1.4264520730218406
2022-11-18,2616.514871438068,1.4514926292260648
2022-11-19,2188.8206983004416,1.3780611103647948
2022-11-20,3058.2457652276125,1.5273341358356833
2022-11-21,2124.892782940051,1.367085221008833
2022-11-22,2058.537781872758,1.3556926212998708
2022-11-23,2766.254188712926,1.4772016198818814
2022-11-24,2652.278748309334,1.4576329883049794
2022-11-25,2597.909631082159,1.4482982647854865
2022-11-26,2595.0081162053593,1.4478000989048552
2022-11-27,2398.6005585289536,1.4140785609886255
2022-11-28,2128.810091247557,1.3677577901410185
2022-11-29,2416.383620950856,1.4171317643420058
2022-11-30,2186.095999046117,1.377593302250372
2022-12-01,2677.3314853385036,1.4619343340965012
2022-12-02,2336.180598254715,1.4033615749315755
2022-12-03,2128.104510872964,1.3676366478813404
2022-12-04,2274.749813414212,1.3928144220382241
2022-12-05,2490.4153789937227,1.4298423991331617
2022-12-06,2192.7498887828365,1.3787357195672088
2022-12-07,2110.495848865468,1.3646133876231066
2022-12-08,2425.5287216240927,1.4187019017784093
2022-12-09,2421.1414847225556,1.4179486498298952
2022-12-10,2190.7683767811227,1.3783955104994532
2022-12-11,2196.7130193499715,1.3794161559988192
2022-12-12,2402.7885522699676,1.414797604549888
2022-12-13,1893.875726916363,1.3274215211687612
2022-12-14,1901.1702799236798,1.3286739350204901
2022-12-15,2102.9679852451977,1.3633209162869608
2022-12-16,2249.544938852036,1.3884869555024273
2022-12-17,2401.917721147686,1.4146480901164515
2022-12-18,2746.3097624090487,1.4737773283944238
2022-12-19,2556.0518559326197,1.4411116342479806
2022-12-20,2245.8196563502934,1.3878473555979363
2022-12-21,2283.142324116356,1.394255346059697
2022-12-22,1983.1356234631276,1.3427467002067266
2022-12-23,2273.3915637045834,1.3925812219026246
2022-12-24,2187.405358682158,1.3778181083685024
2022-12-25,2365.8848855623205,1.4084615530717666
2022-12-26,2015.9778671398587,1.3483854392578154
2022-12-27,2415.0429438621895,1.4169015812787178
2022-12-28,2714.169046361698,1.468259035780495
2022-12-29,2216.84678622675,1.3828729556819066
2022-12-30,2365.1374074206974,1.408333217315279
2022-12-31,2446.8402699473563,1.4223609167029803
2023-01-01,2114.630746870794,1.365323315089829
2023-01-02,2297.45358819309,1.3967124706220209
2023-01-03,2229.2641545256247,1.3850049141506342
2023-01-04,2250.083976767104,1.3885795038122088
2023-01-05,1984.2095239588084,1.342931079956222
2023-01-06,2218.8358881940567,1.3832144678833886
2023-01-07,2356.294219289401,1.4068149157417662
2023-01-08,2637.69367145964,1.4551288523755037
2023-01-09,2485.6340843388675,1.4290214907582508
2023-01-10,2839.3586265802005,1.4897530415407543
2023-01-11,1958.8018794673314,1.3385687995164182
2023-01-12,2446.358190149381,1.4222781476263806
2023-01-13,2235.3764131649614,1.386054337929936
2023-01-14,2833.08481836571,1.4886758810481184
2023-01-15,1929.4852302534262,1.3335353756006627
2023-01-16,1915.9519090517979,1.3312118173352263
2023-01-17,1984.0096815303723,1.342896768679673
2023-01-18,1522.6853188244638,1.2636912270360146
2023-01-19,1998.2238979322938,1.345337230966448
2023-01-20,1924.3790208384003,1.3326586820740283
2023-01-21,2193.4796344988627,1.3788610108142632
2023-01-22,2247.207430752638,1.388085624876784
2023-01-23,2703.9296626314267,1.4665010190789785
2023-01-24,2422.684118424243,1.418213507157575
2023-01-25,1961.0473355591623,1.3389543255808716
2023-01-26,1861.2405066958313,1.3218183263167365
2023-01-27,2275.0742221225955,1.3928701203050808
2023-01-28,1728.251208231778,1.2989851740507885
2023-01-29,2670.6726608145536,1.4607910695178954
2023-01-30,2472.0740859907983,1.4266933522494885
2023-01-31,1974.59150019327,1.341279745573137
2023-02-01,1598.6030516317232,1.2767256679488843
2023-02-02,2516.0033180133987,1.4342356346382426
2023-02-03,2072.8787115195387,1.3581548391929046
2023-02-04,2476.087335113792,1.4273823936187175
2023-02-05,1624.0204601355808,1.2810896247880976
2023-02-06,1920.2488987190259,1.3319495745870515
2023-02-07,2099.4552551760885,1.362717809860628
2023-02-08,2109.9068830848796,1.3645122671156453
2023-02-09,1958.8351389189468,1.338574509886589
2023-02-10,2278.8650138152498,1.3935209675907385
2023-02-11,1769.9939664769145,1.3061520571460434
2023-02-12,2045.952713469884,1.353531870123355
2023-02-13,2123.2596752572067,1.3668048300539235
2023-02-14,2240.1265514353063,1.38686989701374
2023-02-15,2298.024259041881,1.3968104500424303
2023-02-16,1746.0144957530192,1.3020349822188189
2023-02-17,1622.1640511530097,1.2807708948642882
2023-02-18,2464.8177607813977,1.4254475017915114
2023-02-19,2180.451906692209,1.3766242587137243
2023-02-20,1855.5826148381902,1.3208469135205054
2023-02-21,2544.9741938663356,1.4392096921546582
2023-02-22,2113.9614002059875,1.3652083938556188
2023-02-23,2432.8101491211,1.4199520620895985
2023-02-24,2099.1712505666264,1.3626690486402369
2023-02-25,2697.168637759954,1.4653402075539375
2023-02-26,2605.70998308226,1.4496375201015406
2023-02-27,2004.7179057752564,1.346452197896924
2023-02-28,2371.3147992193717,1.4093938239142654
2023-03-01,2274.030559216413,1.3926909320972594
2023-03-02,2491.7203110896085,1.4300664450796117
2023-03-03,1792.5065553815266,1.3100172807113717
2023-03-04,2288.7922912824824,1.3952253982525553
2023-03-05,2401.6387571959317,1.414600194334906
2023-03-06,1557.766167462224,1.2697143158695958
2023-03-07,1731.8298103959974,1.2995995901659088
2023-03-08,1476.6004721017316,1.2557788435997077
2023-03-09,2009.2548661312703,1.347231156112584
2023-03-10,2307.1909907333957,1.3983843013440824
2023-03-11,2544.6319674926985,1.439150934743431
2023-03-12,2118.295455034428,1.3659525148861804
2023-03-13,2586.939932482158,1.4464148591179764
2023-03-14,1686.7595625022755,1.2918614048780186
2023-03-15,1592.3568435597463,1.2756532461702945
2023-03-16,2089.436002817195,1.3609975878777787
2023-03-17,2224.1961198777667,1.3841347749128148
2023-03-18,2102.1918992486644,1.363187668800622
2023-03-19,1494.9393843416392,1.2589274817262472
2023-03-20,2091.755687985133,1.3613958584548878
2023-03-21,1730.618628740353,1.2993916403873593
2023-03-22,2326.477171036624,1.4016955774886903
2023-03-23,2239.318967131346,1.386731241530984
2023-03-24,1851.2877708107187,1.3201095246571128
2023-03-25,1983.1518945865064,1.3427494938227689
2023-03-26,1823.7561052810631,1.3153825675377497
2023-03-27,2127.0723891828147,1.3674594412039585
2023-03-28,2436.922327178281,1.420658088730905
2023-03-29,1859.3126339017858,1.3214873266531229
2023-03-30,2311.042227659622,1.3990455265717088
2023-03-31,2005.6954818757492,1.3466200395519436
2023-04-01,1932.0016985662548,1.333967432200877
2023-04-02,2142.9910815353624,1.370192547781393
2023-04-03,1869.9095252154232,1.3233067244219996
2023-04-04,2019.9143415402286,1.349061299048135
2023-04-05,1832.3170000647149,1.3168524017002385
2023-04-06,2786.9128678511424,1.480748542617952
2023-04-07,2214.0324384955507,1.3823897556724476
2023-04-08,1999.636167182984,1.3455797058062582
2023-04-09,2279.989915985932,1.3937141039020369
2023-04-10,2188.480560328951,1.3780027115147808
2023-04-11,2162.4112281553867,1.3735268248241574
2023-04-12,2419.614500624396,1.417686479408488
2023-04-13,2469.417544283954,1.4262372462169446
2023-04-14,2089.9530529544145,1.3610863610696717
2023-04-15,2083.4325428463494,1.3599668439215358
2023-04-16,2180.8725616221386,1.376696481653295
2023-04-17,1580.156160958683,1.2735584908268494
2023-04-18,1823.6529213526692,1.3153648517186904
2023-04-19,2695.882406540214,1.4651193723917948
2023-04-20,2787.051310793332,1.4807723121153153
2023-04-21,2226.7208281198864,1.3845682462400961
2023-04-22,2482.3978951669565,1.4284658640952255
2023-04-23,2410.932254023954,1.4161958101521797
2023-04-24,3249.4737611805194,1.5601663862463058
2023-04-25,2670.0588497451854,1.4606856832817752
2023-04-26,2304.3111034388094,1.3978898487387563
2023-04-27,2064.645963886968,1.3567413451566726
2023-04-28,1878.1161534426958,1.3247157339744033
2023-04-29,2429.9498240256135,1.4194609681505397
2023-04-30,2150.9833805596863,1.3715647587990087
2023-05-01,1960.3059713956236,1.3388270395433777
2023-05-02,2202.217696241385,1.3803612630644861
2023-05-03,2081.0449888573585,1.3595569208344647
2023-05-04,2921.0823808662603,1.5037843278691267
2023-05-05,2688.9712777998925,1.4639327892856362
2023-05-06,2431.7342343636706,1.419767336508177
2023-05-07,2887.8613840772573,1.4980805600707359
2023-05-08,2476.9443826550546,1.4275295415263674
2023-05-09,2205.3061721941804,1.3808915286009944
2023-05-10,2930.68612410542,1.5054332104050556
2023-05-11,2645.5774106700987,1.4564824245794061
2023-05-12,2182.982149375696,1.3770586802583833
2023-05-13,2447.4001365097347,1.4224570411176138
2023-05-14,2252.254171118791,1.388952108064213
2023-05-15,2110.627787458628,1.3646360403780438
2023-05-16,2813.937145797432,1.4853883855252499
2023-05-17,3119.61110029685,1.5378700515497252
2023-05-18,2138.002025608347,1.369335968530577
2023-05-19,2737.3311076124505,1.472235768325442
2023-05-20,2384.1953159916357,1.411605301109212
2023-05-21,2444.2757713920273,1.4219206137111162
2023-05-22,2423.7958741323687,1.4184043863310074
2023-05-23,2353.490643558709,1.4063335651948625
2023-05-24,2638.4891154891,1.4552654234744828
2023-05-25,2385.961024800091,1.4119084585703492
2023-05-26,2727.7629500888725,1.4705929955597858
2023-05-27,2642.998432525767,1.4560396355629952
2023-05-28,2597.891226040287,1.4482951047934542
2023-05-29,2408.871801005443,1.4158420475708904
2023-05-30,2519.731900160419,1.4348758010642804
2023-05-31,2931.057845472326,1.5054970318603837
2023-06-01,2866.4452133395725,1.494403582351064
2023-06-02,2434.683070600097,1.420273627071187
2023-06-03,2769.576522222998,1.4777720368085805
2023-06-04,2977.065331530136,1.5133961331163803
2023-06-05,2262.7427158919695,1.3907529036366397
2023-06-06,2938.5277571878505,1.5067795533383048
2023-06-07,2588.7258043817637,1.4467214784135298
2023-06-08,2970.721127180888,1.5123068861951188
2023-06-09,2582.625254244487,1.4456740648862816
2023-06-10,2282.2302340571046,1.3940987478112388
2023-06-11,2347.551883758924,1.4053139297178319
2023-06-12,2862.3852289174156,1.493706516921145
2023-06-13,2938.0444877474833,1.5066965800100383
2023-06-14,2601.021081343202,1.4488324748189165
2023-06-15,3076.099948270225,1.5303995500058787
2023-06-16,2398.287609347849,1.4140248302269312
2023-06-17,2889.153842438435,1.498302464381075
2023-06-18,2557.9172699299556,1.4414319102576454
2023-06-19,2737.9232933548287,1.47233744167346
2023-06-20,2959.9508228603854,1.5104577148607268
2023-06-21,2699.866857994723,1.4658034694417668
2023-06-22,2854.883850425408,1.492418592860407
2023-06-23,3284.395452228673,1.566162149050502
2023-06-24,2821.69204444418,1.4867198368800072
2023-06-25,3257.71158674673,1.5615807521213498
2023-06-26,2680.3260507339946,1.4624484759743461
2023-06-27,3190.400777897389,1.550024048195909
2023-06-28,3476.136252482663,1.5990824436784
2023-06-29,2314.3606478905913,1.3996152716210566
2023-06-30,2828.9534135996737,1.4879665533414184
2023-07-01,3253.2887581901064,1.5608213893827996
2023-07-02,3031.3732550904597,1.5227203501941589
2023-07-03,3215.722495963967,1.554371575785927
2023-07-04,2935.244652542131,1.506215871680107
2023-07-05,3154.4457393361695,1.5438508682507706
2023-07-06,3093.7588650683233,1.5334314385920997
2023-07-07,3502.7520534293785,1.6036521544950997
2023-07-08,3240.6587936315814,1.5586529299111804
2023-07-09,3277.4857031881484,1.5649758028272798
2023-07-10,3064.469001283414,1.528402613510881
2023-07-11,3053.529810885811,1.5265244458470206
2023-07-12,3081.7738010893313,1.5313737031659413
2023-07-13,3341.554078542387,1.5759758079915347
2023-07-14,3108.5454912958157,1.5359701788670796
2023-07-15,3333.3385521285313,1.5745652706947824
2023-07-16,3880.5321093929406,1.6685138361527856
2023-07-17,3530.693243834404,1.6084494236165865
2023-07-18,3182.9286157860633,1.5487411403438172
2023-07-19,3652.4132847033484,1.629347738436476
2023-07-20,3180.871248790698,1.548387907606938
2023-07-21,2703.030323202431,1.4663466100072848
2023-07-22,3023.1424553631596,1.5213071905969997
2023-07-23,2775.356072123877,1.4787643372751558
2023-07-24,3242.0873533421454,1.5588982016869477
2023-07-25,3363.9349511625933,1.5798184169704828
2023-07-26,3872.126820686591,1.66707071825467
2023-07-27,3477.9760657511265,1.5993983242566487
2023-07-28,3324.7838697692296,1.5730965031536892
2023-07-29,3649.863762380646,1.6289100067387228
