2024/02/22 19:27:50,19.56,70.6
2024/02/22 19:37:50,19.56,70.7
2024/02/22 19:47:50,19.56,70.4
2024/02/22 19:57:50,19.56,70.3
2024/02/22 20:07:50,19.56,70.1
2024/02/22 20:17:50,19.56,70.1
2024/02/22 20:27:50,19.50,70.1
2024/02/22 20:37:50,19.50,70.1
2024/02/22 20:47:50,19.44,70.1
2024/02/22 20:57:50,19.44,70.0
2024/02/22 21:07:50,19.44,70.0
2024/02/22 21:17:50,19.44,69.9
2024/02/22 21:27:50,19.44,69.9
2024/02/22 21:37:50,19.44,69.8
2024/02/22 21:47:50,19.44,69.7
2024/02/22 21:57:50,19.44,69.6
2024/02/22 22:07:50,19.44,69.6
2024/02/22 22:17:50,19.44,69.6
2024/02/22 22:27:50,19.50,70.5
2024/02/22 22:37:50,19.50,70.6
2024/02/22 22:47:50,19.56,70.8
2024/02/22 22:57:50,19.56,70.9
2024/02/22 23:07:50,19.56,71.1
2024/02/22 23:17:50,19.56,66.1
2024/02/22 23:27:50,18.75,60.8
2024/02/22 23:37:50,18.19,60.6
2024/02/22 23:47:50,17.94,60.3
2024/02/22 23:57:50,17.63,58.3
2024/02/23 00:07:50,17.44,57.8
2024/02/23 00:17:50,17.25,57.0
2024/02/23 00:27:50,17.13,56.4
2024/02/23 00:37:50,17.00,55.8
2024/02/23 00:47:50,16.81,56.0
2024/02/23 00:57:50,16.75,56.4
2024/02/23 01:07:50,16.69,55.2
2024/02/23 01:17:50,16.44,54.6
2024/02/23 01:27:50,16.38,53.9
2024/02/23 01:37:50,16.31,54.5
2024/02/23 01:47:50,16.19,53.1
2024/02/23 01:57:50,16.19,53.7
2024/02/23 02:07:50,16.13,52.8
2024/02/23 02:17:50,16.06,53.3
2024/02/23 02:27:50,15.94,52.8
2024/02/23 02:37:50,15.88,52.8
2024/02/23 02:47:50,15.75,53.1
2024/02/23 02:57:50,15.81,53.4
2024/02/23 03:07:50,15.75,53.1
2024/02/23 03:17:50,15.69,52.5
2024/02/23 03:27:50,15.50,51.8
2024/02/23 03:37:50,15.25,52.1
2024/02/23 03:47:50,15.38,52.4
2024/02/23 03:57:50,15.13,51.2
2024/02/23 04:07:50,15.19,51.9
2024/02/23 04:17:50,15.25,52.6
2024/02/23 04:27:50,15.25,52.1
2024/02/23 04:37:50,15.19,51.4
2024/02/23 04:47:50,15.13,51.6
2024/02/23 04:57:50,15.06,51.1
2024/02/23 05:07:50,15.13,51.3
2024/02/23 05:17:50,15.00,52.0
2024/02/23 05:27:50,15.00,51.8
2024/02/23 05:37:50,14.94,51.3
2024/02/23 05:47:50,14.88,51.0
2024/02/23 05:57:50,14.88,52.1
2024/02/23 06:07:50,15.00,52.3
2024/02/23 06:17:50,15.00,51.6
2024/02/23 06:27:50,14.88,51.9
2024/02/23 06:37:50,14.75,51.0
2024/02/23 06:47:50,14.81,51.9
2024/02/23 06:57:50,14.75,51.9
2024/02/23 07:07:50,14.81,52.1
2024/02/23 07:17:50,14.69,51.8
2024/02/23 07:27:50,14.69,52.1
2024/02/23 07:37:50,14.75,51.6
2024/02/23 07:47:50,14.63,51.7
2024/02/23 07:57:50,14.69,52.0
2024/02/23 08:07:50,14.81,52.1
2024/02/23 08:17:50,14.75,50.8
2024/02/23 08:27:50,15.06,54.1
2024/02/23 08:37:50,15.44,55.3
2024/02/23 08:47:50,15.75,55.9
2024/02/23 08:57:50,16.06,56.6
2024/02/23 09:07:50,16.50,65.6
2024/02/23 09:17:50,16.94,66.9
2024/02/23 09:27:50,17.25,66.8
2024/02/23 09:37:50,17.44,68.1
2024/02/23 09:47:50,17.63,68.4
2024/02/23 09:57:50,17.75,68.8
2024/02/23 10:07:50,17.81,68.8
2024/02/23 10:17:50,18.00,68.9
2024/02/23 10:27:50,18.13,69.4
2024/02/23 10:37:50,18.19,70.3
2024/02/23 10:47:50,18.13,68.6
2024/02/23 10:57:50,18.06,68.4
2024/02/23 11:07:50,18.06,68.1
2024/02/23 11:17:50,18.13,70.5
2024/02/23 11:27:50,18.25,71.3
2024/02/23 11:37:50,18.31,72.1
2024/02/23 11:47:50,18.56,71.6
2024/02/23 11:57:50,18.81,70.3
2024/02/23 12:07:50,18.94,68.6
2024/02/23 12:17:50,19.00,67.5
2024/02/23 12:27:50,18.94,66.9
2024/02/23 12:37:50,18.88,66.6
2024/02/23 12:47:50,18.88,66.4
2024/02/23 12:57:50,18.81,66.2
2024/02/23 13:07:50,18.75,65.8
2024/02/23 13:17:50,18.63,65.7
2024/02/23 13:27:50,18.56,65.6
2024/02/23 13:37:50,18.50,65.4
2024/02/23 13:47:50,18.44,65.4
2024/02/23 13:57:50,18.38,65.3
2024/02/23 14:07:50,18.38,65.3
2024/02/23 14:17:50,18.38,65.1
2024/02/23 14:27:50,18.44,64.9
2024/02/23 14:37:50,18.44,64.7
2024/02/23 14:47:50,18.38,64.6
2024/02/23 14:57:50,18.31,64.6
2024/02/23 15:07:50,18.25,64.5
2024/02/23 15:17:50,18.19,64.4
2024/02/23 15:27:50,18.19,64.4
2024/02/23 15:37:50,18.13,64.4
2024/02/23 15:47:50,18.13,64.3
2024/02/23 15:57:50,18.13,64.3
2024/02/23 16:07:50,18.13,64.2
2024/02/23 16:17:50,18.13,64.2
2024/02/23 16:27:50,18.13,64.1
2024/02/23 16:37:50,18.13,64.1
2024/02/23 16:47:50,18.06,64.0
2024/02/23 16:57:50,18.06,63.9
2024/02/23 17:07:50,18.00,63.9
2024/02/23 17:17:50,18.00,63.9
2024/02/23 17:27:50,18.00,63.9
2024/02/23 17:37:50,18.00,63.9
2024/02/23 17:47:50,17.94,63.9
2024/02/23 17:57:50,17.94,63.9
2024/02/23 18:07:50,17.94,63.9
2024/02/23 18:17:50,17.94,63.8
2024/02/23 18:27:50,17.94,63.8
2024/02/23 18:37:50,17.94,63.8
2024/02/23 18:47:50,17.94,63.8
2024/02/23 18:57:50,17.88,63.8
2024/02/23 19:07:50,17.88,63.5
2024/02/23 19:17:50,17.88,63.4
2024/02/23 19:27:50,17.88,63.4
2024/02/23 19:37:50,17.88,63.4
2024/02/23 19:47:50,17.81,63.4
2024/02/23 19:57:50,17.81,63.4
2024/02/23 20:07:50,17.88,63.4
2024/02/23 20:17:50,17.81,63.3
2024/02/23 20:27:50,17.81,63.3
2024/02/23 20:37:50,17.81,63.3
2024/02/23 20:47:50,17.81,63.3
2024/02/23 20:57:50,17.81,63.3
2024/02/23 21:07:50,17.81,63.3
2024/02/23 21:17:50,17.81,63.3
2024/02/23 21:27:50,17.81,63.2
2024/02/23 21:37:50,17.81,63.2
2024/02/23 21:47:50,17.81,63.2
2024/02/23 21:57:50,17.81,63.1
2024/02/23 22:07:50,17.75,63.1
2024/02/23 22:17:50,17.81,63.1
2024/02/23 22:27:50,17.81,63.1
2024/02/23 22:37:50,17.75,63.1
2024/02/23 22:47:50,17.75,63.1
2024/02/23 22:57:50,17.75,63.1
2024/02/23 23:07:50,17.75,63.1
2024/02/23 23:17:50,17.75,63.1
2024/02/23 23:27:50,17.75,63.1
2024/02/23 23:37:50,17.69,63.0
2024/02/23 23:47:50,17.69,63.0
2024/02/23 23:57:50,17.69,63.0
2024/02/24 00:07:50,17.69,63.0
2024/02/24 00:17:50,17.69,63.0
2024/02/24 00:27:50,17.69,63.0
2024/02/24 00:37:50,17.69,62.9
2024/02/24 00:47:50,17.69,62.9
2024/02/24 00:57:50,17.69,62.9
2024/02/24 01:07:50,17.69,62.9
2024/02/24 01:17:50,17.69,62.9
2024/02/24 01:27:50,17.69,62.9
2024/02/24 01:37:50,17.69,62.9
2024/02/24 01:47:50,17.69,62.9
2024/02/24 01:57:50,17.69,62.9
2024/02/24 02:07:50,17.69,62.9
2024/02/24 02:17:50,17.69,62.8
2024/02/24 02:27:50,17.69,62.8
2024/02/24 02:37:50,17.69,62.8
2024/02/24 02:47:50,17.69,62.8
2024/02/24 02:57:50,17.69,62.8
2024/02/24 03:07:50,17.63,62.8
2024/02/24 03:17:50,17.63,62.8
2024/02/24 03:27:50,17.63,62.8
2024/02/24 03:37:50,17.63,62.8
2024/02/24 03:47:50,17.69,62.6
2024/02/24 03:57:50,17.69,62.6
2024/02/24 04:07:50,17.69,62.6
2024/02/24 04:17:50,17.69,62.6
2024/02/24 04:27:50,17.63,62.7
2024/02/24 04:37:50,17.63,62.7
2024/02/24 04:47:50,17.63,62.8
2024/02/24 04:57:50,17.63,62.7
2024/02/24 05:07:50,17.69,62.6
2024/02/24 05:17:50,17.69,62.5
2024/02/24 05:27:50,17.69,62.6
2024/02/24 05:37:50,17.63,62.6
2024/02/24 05:47:50,17.63,62.6
2024/02/24 05:57:50,17.63,62.6
2024/02/24 06:07:50,17.63,62.6
2024/02/24 06:17:50,17.63,62.6
2024/02/24 06:27:50,17.63,62.6
2024/02/24 06:37:50,17.63,62.6
2024/02/24 06:47:50,17.63,62.6
2024/02/24 06:57:50,17.63,62.6
2024/02/24 07:07:50,17.63,62.6
2024/02/24 07:17:50,17.63,62.6
2024/02/24 07:27:50,17.63,62.5
2024/02/24 07:37:50,17.63,62.5
2024/02/24 07:47:50,17.63,62.5
2024/02/24 07:57:50,17.63,62.5
2024/02/24 08:07:50,17.56,62.5
2024/02/24 08:17:50,17.56,62.6
2024/02/24 08:27:50,17.56,62.6
2024/02/24 08:37:50,17.56,62.6
2024/02/24 08:47:50,17.56,62.6
2024/02/24 08:57:50,17.50,62.6
2024/02/24 09:07:50,17.50,62.6
2024/02/24 09:17:50,17.56,62.6
2024/02/24 09:27:50,17.56,62.5
2024/02/24 09:37:50,17.56,62.4
2024/02/24 09:47:50,17.56,62.4
2024/02/24 09:57:50,17.56,62.5
2024/02/24 10:07:50,17.56,62.4
2024/02/24 10:17:50,17.56,62.4
2024/02/24 10:27:50,17.63,62.4
2024/02/24 10:37:50,17.56,62.4
2024/02/24 10:47:50,17.56,62.4
2024/02/24 10:57:50,17.56,62.4
2024/02/24 11:07:50,17.56,62.4
2024/02/24 11:17:50,17.63,62.3
2024/02/24 11:27:50,17.69,62.2
2024/02/24 11:37:50,17.69,62.1
2024/02/24 11:47:50,17.69,62.2
2024/02/24 11:57:50,17.63,62.2
2024/02/24 12:07:50,17.63,62.3
2024/02/24 12:17:50,17.63,62.3
2024/02/24 12:27:50,17.63,62.2
2024/02/24 12:37:50,17.63,62.3
2024/02/24 12:47:50,17.63,62.3
2024/02/24 12:57:50,17.63,62.2
2024/02/24 13:07:50,17.69,62.1
2024/02/24 13:17:50,17.69,62.0
2024/02/24 13:27:50,17.69,61.9
2024/02/24 13:37:50,17.69,61.9
2024/02/24 13:47:50,17.69,61.9
2024/02/24 13:57:50,17.75,61.9
2024/02/24 14:07:50,17.75,61.8
2024/02/24 14:17:50,17.69,61.9
2024/02/24 14:27:50,17.69,61.9
2024/02/24 14:37:50,17.63,62.0
2024/02/24 14:47:50,17.63,62.1
2024/02/24 14:57:50,17.63,62.1
2024/02/24 15:07:50,17.63,62.1
2024/02/24 15:17:50,17.63,62.1
2024/02/24 15:27:50,17.63,62.1
2024/02/24 15:37:50,17.69,62.0
2024/02/24 15:47:50,17.69,61.9
2024/02/24 15:57:50,17.69,61.9
2024/02/24 16:07:50,17.69,61.9
2024/02/24 16:17:50,17.69,61.9
2024/02/24 16:27:50,17.63,62.0
2024/02/24 16:37:50,17.63,62.1
2024/02/24 16:47:50,17.56,62.1
2024/02/24 16:57:50,17.63,62.1
2024/02/24 17:07:50,17.63,62.1
2024/02/24 17:17:50,17.63,62.1
2024/02/24 17:27:50,17.63,62.0
2024/02/24 17:37:50,17.63,61.9
2024/02/24 17:47:50,17.63,61.9
2024/02/24 17:57:50,17.63,62.0
2024/02/24 18:07:50,17.56,62.1
2024/02/24 18:17:50,17.56,62.2
2024/02/24 18:27:50,17.50,62.2
2024/02/24 18:37:50,17.50,62.3
2024/02/24 18:47:50,17.50,62.3
2024/02/24 18:57:50,17.44,62.3
2024/02/24 19:07:50,17.44,62.3
2024/02/24 19:17:50,17.50,62.3
2024/02/24 19:27:50,17.56,62.1
2024/02/24 19:37:50,17.56,62.1
2024/02/24 19:47:50,17.56,62.1
2024/02/24 19:57:50,17.56,62.1
2024/02/24 20:07:50,17.50,62.1
2024/02/24 20:17:50,17.50,62.2
2024/02/24 20:27:50,17.44,62.3
2024/02/24 20:37:50,17.44,62.3
2024/02/24 20:47:50,17.44,62.3
2024/02/24 20:57:50,17.44,62.3
2024/02/24 21:07:50,17.50,62.2
2024/02/24 21:17:50,17.50,62.1
2024/02/24 21:27:50,17.50,62.0
2024/02/24 21:37:50,17.50,62.1
2024/02/24 21:47:50,17.50,62.1
2024/02/24 21:57:50,17.44,62.1
2024/02/24 22:07:50,17.44,62.1
2024/02/24 22:17:50,17.44,62.2
2024/02/24 22:27:50,17.44,62.3
2024/02/24 22:37:50,17.38,62.3
2024/02/24 22:47:50,17.44,62.2
2024/02/24 22:57:50,17.44,62.2
2024/02/24 23:07:50,17.44,62.1
2024/02/24 23:17:50,17.44,62.1
2024/02/24 23:27:50,17.44,61.1
2024/02/24 23:37:50,17.56,62.2
2024/02/24 23:47:50,17.75,62.3
2024/02/24 23:57:50,17.88,62.8
2024/02/25 00:07:50,17.94,63.4
2024/02/25 00:17:50,17.94,63.3
2024/02/25 00:27:50,17.81,63.1
2024/02/25 00:37:50,17.75,63.2
2024/02/25 00:47:50,17.75,63.3
2024/02/25 00:57:50,17.88,63.3
2024/02/25 01:07:50,18.00,63.3
2024/02/25 01:17:50,18.00,63.1
2024/02/25 01:27:50,17.94,63.4
2024/02/25 01:37:50,17.81,63.4
2024/02/25 01:47:50,17.75,63.5
2024/02/25 01:57:50,17.81,64.3
2024/02/25 02:07:50,17.81,64.5
2024/02/25 02:17:50,17.88,64.8
2024/02/25 02:27:50,17.88,64.8
2024/02/25 02:37:50,17.81,64.6
2024/02/25 02:47:50,17.81,64.6
2024/02/25 02:57:50,17.81,64.7
2024/02/25 03:07:50,17.75,64.8
2024/02/25 03:17:50,17.75,64.9
2024/02/25 03:27:50,17.75,65.4
2024/02/25 03:37:50,17.75,65.5
2024/02/25 03:47:50,17.69,65.6
2024/02/25 03:57:50,17.69,65.6
2024/02/25 04:07:50,17.75,65.6
2024/02/25 04:17:50,17.75,65.6
2024/02/25 04:27:50,17.81,65.6
2024/02/25 04:37:50,17.81,65.6
2024/02/25 04:47:50,17.50,60.2
2024/02/25 04:57:50,16.31,57.0
2024/02/25 05:07:50,15.75,55.2
2024/02/25 05:17:50,15.38,55.8
2024/02/25 05:27:50,14.88,53.4
2024/02/25 05:37:50,14.81,54.8
2024/02/25 05:47:50,14.38,53.2
2024/02/25 05:57:50,14.31,54.0
2024/02/25 06:07:50,14.44,54.3
2024/02/25 06:17:50,14.38,53.6
2024/02/25 06:27:50,14.31,53.2
2024/02/25 06:37:50,14.25,53.6
2024/02/25 06:47:50,14.25,53.4
2024/02/25 06:57:50,14.00,53.9
2024/02/25 07:07:50,13.94,53.6
2024/02/25 07:17:50,14.00,54.1
2024/02/25 07:27:50,14.19,54.2
2024/02/25 07:37:50,14.19,53.9
2024/02/25 07:47:50,14.19,53.8
2024/02/25 07:57:50,14.19,53.6
2024/02/25 08:07:50,14.31,53.7
2024/02/25 08:17:50,14.31,53.5
2024/02/25 08:27:50,14.38,53.3
2024/02/25 08:37:50,14.31,53.7
2024/02/25 08:47:50,14.31,53.5
2024/02/25 08:57:50,14.31,53.3
2024/02/25 09:07:50,14.31,53.2
2024/02/25 09:17:50,14.31,53.5
2024/02/25 09:27:50,14.31,53.1
2024/02/25 09:37:50,14.38,53.3
2024/02/25 09:47:50,14.38,53.6
2024/02/25 09:57:50,14.50,53.7
2024/02/25 10:07:50,14.56,53.8
2024/02/25 10:17:50,14.56,53.6
2024/02/25 10:27:50,14.56,53.5
2024/02/25 10:37:50,14.56,53.7
2024/02/25 10:47:50,14.56,53.4
2024/02/25 10:57:50,14.81,56.1
2024/02/25 11:07:50,15.00,56.8
2024/02/25 11:17:50,15.50,57.8
2024/02/25 11:27:50,16.38,57.4
2024/02/25 11:37:50,17.13,57.8
2024/02/25 11:47:50,17.81,57.8
2024/02/25 11:57:50,18.31,56.8
2024/02/25 12:07:50,18.50,55.6
2024/02/25 12:17:50,18.50,56.1
2024/02/25 12:27:50,18.31,63.9
2024/02/25 12:37:50,18.56,65.0
2024/02/25 12:47:50,18.56,66.1
2024/02/25 12:57:50,18.56,66.8
2024/02/25 13:07:50,18.50,67.4
2024/02/25 13:17:50,18.50,67.9
2024/02/25 13:27:50,18.44,68.5
2024/02/25 13:37:50,18.44,68.9
2024/02/25 13:47:50,18.44,69.1
2024/02/25 13:57:50,18.38,69.1
2024/02/25 14:07:50,18.25,68.3
2024/02/25 14:17:50,18.06,67.8
2024/02/25 14:27:50,18.19,68.8
2024/02/25 14:37:50,18.69,67.9
2024/02/25 14:47:50,19.06,66.9
2024/02/25 14:57:50,19.50,66.8
2024/02/25 15:07:50,19.75,66.6
2024/02/25 15:17:50,20.00,66.8
2024/02/25 15:27:50,20.19,67.2
2024/02/25 15:37:50,20.25,67.1
2024/02/25 15:47:50,20.25,65.6
2024/02/25 15:57:50,20.06,65.4
2024/02/25 16:07:50,20.00,65.7
2024/02/25 16:17:50,20.00,65.4
2024/02/25 16:27:50,20.06,65.3
2024/02/25 16:37:50,20.06,65.1
2024/02/25 16:47:50,20.06,64.9
2024/02/25 16:57:50,20.06,64.9
2024/02/25 17:07:50,20.00,64.9
2024/02/25 17:17:50,20.00,64.9
2024/02/25 17:27:50,20.00,64.9
2024/02/25 17:37:50,20.00,64.8
2024/02/25 17:47:50,20.00,64.8
2024/02/25 17:57:50,19.94,64.8
2024/02/25 18:07:50,19.94,64.8
2024/02/25 18:17:50,20.00,64.9
2024/02/25 18:27:50,20.00,64.8
2024/02/25 18:37:50,20.00,64.7
2024/02/25 18:47:50,20.00,64.7
2024/02/25 18:57:50,20.00,64.6
2024/02/25 19:07:50,19.94,64.7
2024/02/25 19:17:50,19.94,64.8
2024/02/25 19:27:50,20.00,64.8
2024/02/25 19:37:50,20.00,64.8
2024/02/25 19:47:50,20.00,64.8
2024/02/25 19:57:50,20.00,64.8
2024/02/25 20:07:50,20.00,64.8
2024/02/25 20:17:50,20.00,64.8
2024/02/25 20:27:50,20.00,64.7
2024/02/25 20:37:50,20.06,64.5
2024/02/25 20:47:50,20.06,64.4
2024/02/25 20:57:50,20.06,64.3
2024/02/25 21:07:50,20.06,64.3
2024/02/25 21:17:50,20.06,64.3
2024/02/25 21:27:50,20.06,64.4
2024/02/25 21:37:50,20.06,64.4
2024/02/25 21:47:50,20.13,64.3
2024/02/25 21:57:50,20.13,64.3
2024/02/25 22:07:50,20.13,64.3
2024/02/25 22:17:50,20.13,64.3
2024/02/25 22:27:50,20.13,64.2
2024/02/25 22:37:50,20.13,64.1
2024/02/25 22:47:50,20.13,64.1
2024/02/25 22:57:50,20.13,64.2
2024/02/25 23:07:50,20.19,64.1
2024/02/25 23:17:50,20.19,64.1
2024/02/25 23:27:50,19.50,48.3
2024/02/25 23:37:50,18.81,48.7
2024/02/25 23:47:50,18.75,52.2
2024/02/25 23:57:50,18.63,53.2
2024/02/26 00:07:50,18.44,52.3
2024/02/26 00:17:50,18.31,52.8
2024/02/26 00:27:50,18.13,52.2
2024/02/26 00:37:50,17.94,52.9
2024/02/26 00:47:50,17.75,51.5
2024/02/26 00:57:50,17.63,50.8
2024/02/26 01:07:50,17.38,50.0
2024/02/26 01:17:50,17.19,49.8
2024/02/26 01:27:50,17.06,50.8
2024/02/26 01:37:50,17.13,52.4
2024/02/26 01:47:50,17.19,53.1
2024/02/26 01:57:50,17.25,53.3
2024/02/26 02:07:50,17.25,53.6
2024/02/26 02:17:50,17.31,53.8
2024/02/26 02:27:50,17.31,53.2
2024/02/26 02:37:50,17.19,52.5
2024/02/26 02:47:50,17.19,52.0
2024/02/26 02:57:50,17.00,51.1
2024/02/26 03:07:50,16.88,50.4
2024/02/26 03:17:50,16.88,51.6
2024/02/26 03:27:50,16.81,51.0
2024/02/26 03:37:50,16.75,51.3
2024/02/26 03:47:50,16.63,50.7
2024/02/26 03:57:50,16.50,50.9
2024/02/26 04:07:50,16.44,50.8
2024/02/26 04:17:50,16.31,50.9
2024/02/26 04:27:50,16.25,51.1
2024/02/26 04:37:50,16.19,50.9
2024/02/26 04:47:50,16.13,50.9
2024/02/26 04:57:50,16.13,50.9
2024/02/26 05:07:50,16.06,51.2
2024/02/26 05:17:50,16.00,51.9
2024/02/26 05:27:50,16.00,52.5
2024/02/26 05:37:50,16.00,52.7
2024/02/26 05:47:50,16.00,53.1
2024/02/26 05:57:50,15.94,53.2
2024/02/26 06:07:50,15.94,53.2
2024/02/26 06:17:50,15.94,53.4
2024/02/26 06:27:50,15.88,53.3
2024/02/26 06:37:50,15.88,53.6
2024/02/26 06:47:50,15.88,53.8
2024/02/26 06:57:50,15.88,53.6
2024/02/26 07:07:50,15.81,53.8
2024/02/26 07:17:50,15.81,53.9
2024/02/26 07:27:50,15.81,53.9
2024/02/26 07:37:50,15.81,54.4
2024/02/26 07:47:50,15.81,54.6
2024/02/26 07:57:50,15.88,54.8
2024/02/26 08:07:50,15.94,54.9
2024/02/26 08:17:50,15.94,54.9
2024/02/26 08:27:50,16.00,54.9
2024/02/26 08:37:50,15.94,54.9
2024/02/26 08:47:50,15.88,54.4
2024/02/26 08:57:50,15.81,54.3
2024/02/26 09:07:50,15.69,54.4
2024/02/26 09:17:50,15.63,54.4
2024/02/26 09:27:50,15.50,54.5
2024/02/26 09:37:50,15.50,54.9
2024/02/26 09:47:50,15.50,55.3
2024/02/26 09:57:50,15.50,55.4
2024/02/26 10:07:50,15.50,55.4
2024/02/26 10:17:50,15.50,55.7
2024/02/26 10:27:50,15.50,56.3
2024/02/26 10:37:50,15.56,56.1
2024/02/26 10:47:50,15.56,57.1
2024/02/26 10:57:50,15.69,59.6
2024/02/26 11:07:50,16.63,58.8
2024/02/26 11:17:50,17.44,57.3
2024/02/26 11:27:50,18.06,56.1
2024/02/26 11:37:50,18.63,55.1
2024/02/26 11:47:50,19.13,54.5
2024/02/26 11:57:50,19.50,53.9
2024/02/26 12:07:50,19.81,53.9
2024/02/26 12:17:50,20.00,53.7
2024/02/26 12:27:50,20.06,53.9
2024/02/26 12:37:50,20.00,53.6
2024/02/26 12:47:50,19.88,53.5
2024/02/26 12:57:50,19.81,53.8
2024/02/26 13:07:50,19.75,53.8
2024/02/26 13:17:50,19.81,53.8
2024/02/26 13:27:50,19.94,53.9
2024/02/26 13:37:50,20.13,55.0
2024/02/26 13:47:50,20.31,54.7
2024/02/26 13:57:50,20.38,55.1
2024/02/26 14:07:50,20.31,55.3
2024/02/26 14:17:50,20.38,55.4
2024/02/26 14:27:50,20.44,55.9
2024/02/26 14:37:50,20.56,56.3
2024/02/26 14:47:50,20.44,56.4
2024/02/26 14:57:50,20.44,56.7
2024/02/26 15:07:50,20.38,57.1
2024/02/26 15:17:50,20.25,57.3
2024/02/26 15:27:50,20.06,57.8
2024/02/26 15:37:50,19.94,58.9
2024/02/26 15:47:50,19.75,59.9
2024/02/26 15:57:50,19.13,54.8
2024/02/26 16:07:50,18.69,54.8
2024/02/26 16:17:50,18.31,53.4
2024/02/26 16:27:50,18.25,58.8
2024/02/26 16:37:50,18.56,65.6
2024/02/26 16:47:50,18.75,66.6
2024/02/26 16:57:50,18.88,66.6
2024/02/26 17:07:50,19.00,66.9
2024/02/26 17:17:50,19.13,67.9
2024/02/26 17:27:50,19.13,67.6
2024/02/26 17:37:50,19.19,67.8
2024/02/26 17:47:50,19.25,68.1
2024/02/26 17:57:50,19.44,67.9
2024/02/26 18:07:50,19.50,67.6
2024/02/26 18:17:50,19.50,67.3
2024/02/26 18:27:50,19.44,67.0
2024/02/26 18:37:50,19.44,67.0
2024/02/26 18:47:50,19.38,67.2
2024/02/26 18:57:50,19.44,66.6
2024/02/26 19:07:50,19.81,65.9
2024/02/26 19:17:50,20.00,64.9
2024/02/26 19:27:50,20.19,64.1
2024/02/26 19:37:50,20.25,63.8
2024/02/26 19:47:50,20.31,63.9
2024/02/26 19:57:50,20.19,63.9
2024/02/26 20:07:50,20.00,64.1
2024/02/26 20:17:50,19.88,64.7
2024/02/26 20:27:50,19.75,65.2
2024/02/26 20:37:50,19.63,65.6
2024/02/26 20:47:50,19.50,65.7
2024/02/26 20:57:50,19.44,65.9
2024/02/26 21:07:50,19.31,66.2
2024/02/26 21:17:50,19.25,66.4
2024/02/26 21:27:50,19.19,66.4
2024/02/26 21:37:50,19.13,66.5
2024/02/26 21:47:50,19.13,66.6
2024/02/26 21:57:50,19.13,66.6
2024/02/26 22:07:50,19.13,66.8
2024/02/26 22:17:50,19.06,66.9
2024/02/26 22:27:50,19.00,67.0
2024/02/26 22:37:50,18.94,66.9
2024/02/26 22:47:50,18.88,67.0
2024/02/26 22:57:50,18.88,67.0
2024/02/26 23:07:50,18.88,66.9
2024/02/26 23:17:50,18.88,66.9
2024/02/26 23:27:50,18.88,66.9
2024/02/26 23:37:50,18.88,66.9
2024/02/26 23:47:50,18.88,67.0
2024/02/26 23:57:50,18.88,67.1
2024/02/27 00:07:50,18.81,67.2
2024/02/27 00:17:50,18.81,67.2
2024/02/27 00:27:50,18.81,67.1
2024/02/27 00:37:50,18.81,67.1
2024/02/27 00:47:50,18.81,67.0
2024/02/27 00:57:50,18.81,67.0
2024/02/27 01:07:50,18.81,67.0
2024/02/27 01:17:50,18.81,67.0
2024/02/27 01:27:50,18.75,66.9
2024/02/27 01:37:50,18.75,67.0
2024/02/27 01:47:50,18.75,67.0
